,code,country,year,set_healtchare_capita_outcomes
5205,KOR,Korea,2011,646891.521
5206,KOR,Korea,2011,0.047
5207,KOR,Korea,2011,1227730.902
5208,KOR,Korea,2011,0.088
5209,KOR,Korea,2011,0.047
5210,KOR,Korea,2011,0.218
5211,KOR,Korea,2011,0.129
5212,KOR,Korea,2011,40.597
5213,KOR,Korea,2011,1796424.0
5214,KOR,Korea,2011,3024154.902
5215,KOR,Korea,2011,646891.521
5216,KOR,Korea,2011,59.403
5217,KOR,Korea,2011,100.0
5218,KOR,Korea,2011,100.0
5219,KOR,Korea,2012,2048759.0
5220,KOR,Korea,2012,48.859
5221,KOR,Korea,2012,1957309.639
5222,KOR,Korea,2012,51.141
5223,KOR,Korea,2012,100.0
5224,KOR,Korea,2012,0.142
5225,KOR,Korea,2012,4006068.639
5226,KOR,Korea,2012,0.136
5227,KOR,Korea,2012,0.278
5228,KOR,Korea,2012,100.0
5229,KOR,Korea,2012,666589.306
5230,KOR,Korea,2012,0.046
5231,KOR,Korea,2012,1290720.333
5232,KOR,Korea,2012,0.09
5233,KOR,Korea,2012,0.046
5234,KOR,Korea,2012,0.232
5235,KOR,Korea,2012,0.142
5236,KOR,Korea,2012,38.65
5237,KOR,Korea,2012,2048759.0
5238,KOR,Korea,2012,3339479.333
5239,KOR,Korea,2012,666589.306
5240,KOR,Korea,2012,61.35
5241,KOR,Korea,2012,100.0
5242,KOR,Korea,2012,100.0
5243,KOR,Korea,2013,2204025.0
5244,KOR,Korea,2013,46.436
5245,KOR,Korea,2013,1910755.308
5246,KOR,Korea,2013,53.564
5247,KOR,Korea,2013,100.0
5248,KOR,Korea,2013,0.147
5249,KOR,Korea,2013,4114780.308
5250,KOR,Korea,2013,0.127
5251,KOR,Korea,2013,0.274
5252,KOR,Korea,2013,100.0
5253,KOR,Korea,2013,639101.677
5254,KOR,Korea,2013,0.043
5255,KOR,Korea,2013,1271653.631
5256,KOR,Korea,2013,0.085
5257,KOR,Korea,2013,0.043
5258,KOR,Korea,2013,0.232
5259,KOR,Korea,2013,0.147
5260,KOR,Korea,2013,36.587
5261,KOR,Korea,2013,2204025.0
5262,KOR,Korea,2013,3475678.631
5263,KOR,Korea,2013,639101.677
5264,KOR,Korea,2013,63.413
5265,KOR,Korea,2013,100.0
5266,KOR,Korea,2013,100.0
5267,KOR,Korea,2014,2105433.0
5268,KOR,Korea,2014,47.446
5269,KOR,Korea,2014,1900772.786
5270,KOR,Korea,2014,52.554
5271,KOR,Korea,2014,100.0
5272,KOR,Korea,2014,0.135
5273,KOR,Korea,2014,4006205.786
5274,KOR,Korea,2014,0.122
5275,KOR,Korea,2014,0.256
5276,KOR,Korea,2014,100.0
5277,KOR,Korea,2014,638972.451
5278,KOR,Korea,2014,0.041
5279,KOR,Korea,2014,1261800.335
5280,KOR,Korea,2014,0.081
5281,KOR,Korea,2014,0.041
5282,KOR,Korea,2014,0.215
5283,KOR,Korea,2014,0.135
5284,KOR,Korea,2014,37.473
5285,KOR,Korea,2014,2105433.0
5286,KOR,Korea,2014,3367233.335
5287,KOR,Korea,2014,638972.451
5288,KOR,Korea,2014,62.527
5289,KOR,Korea,2014,100.0
5290,KOR,Korea,2014,100.0
5291,KOR,Korea,2015,2522088.0
5292,KOR,Korea,2015,43.103
5293,KOR,Korea,2015,1910660.131
5294,KOR,Korea,2015,56.897
5295,KOR,Korea,2015,100.0
5296,KOR,Korea,2015,0.152
5297,KOR,Korea,2015,4432748.131
5298,KOR,Korea,2015,0.115
5299,KOR,Korea,2015,0.267
5300,KOR,Korea,2015,100.0
5301,KOR,Korea,2015,606635.892
5302,KOR,Korea,2015,0.037
5303,KOR,Korea,2015,1304024.239
5304,KOR,Korea,2015,0.079
5305,KOR,Korea,2015,0.037
5306,KOR,Korea,2015,0.152
5307,KOR,Korea,2015,34.082
5308,KOR,Korea,2015,2522088.0
5309,KOR,Korea,2015,3826112.239
5310,KOR,Korea,2015,606635.892
5311,KOR,Korea,2015,65.918
5312,KOR,Korea,2015,100.0
5313,KOR,Korea,2015,100.0
5314,KOR,Korea,2015,0.231
5315,KOR,Korea,2016,2275628.0
5316,KOR,Korea,2016,48.347
5317,KOR,Korea,2016,2129994.518
5318,KOR,Korea,2016,51.653
5319,KOR,Korea,2016,100.0
5320,KOR,Korea,2016,0.131
5321,KOR,Korea,2016,4405622.518
5322,KOR,Korea,2016,0.122
5323,KOR,Korea,2016,0.253
5324,KOR,Korea,2016,100.0
5325,KOR,Korea,2016,677939.261
5326,KOR,Korea,2016,0.039
5327,KOR,Korea,2016,1452055.257
5328,KOR,Korea,2016,0.083
5329,KOR,Korea,2016,0.039
5330,KOR,Korea,2016,0.214
5331,KOR,Korea,2016,0.131
5332,KOR,Korea,2016,38.953
5333,KOR,Korea,2016,2275628.0
5334,KOR,Korea,2016,3727683.257
5335,KOR,Korea,2016,677939.261
5336,KOR,Korea,2016,61.047
5337,KOR,Korea,2016,100.0
5338,KOR,Korea,2016,100.0
5339,KOR,Korea,2017,2833518.0
5340,KOR,Korea,2017,44.386
5341,KOR,Korea,2017,2261494.42
5342,KOR,Korea,2017,55.614
5343,KOR,Korea,2017,100.0
5344,KOR,Korea,2017,0.154
5345,KOR,Korea,2017,5095012.42
5346,KOR,Korea,2017,0.123
5347,KOR,Korea,2017,0.278
5348,KOR,Korea,2017,100.0
5349,KOR,Korea,2017,714662.073
5350,KOR,Korea,2017,0.039
5351,KOR,Korea,2017,1546832.347
5352,KOR,Korea,2017,0.039
5353,KOR,Korea,2017,0.239
5354,KOR,Korea,2017,0.154
5355,KOR,Korea,2017,35.313
5356,KOR,Korea,2017,2833518.0
5357,KOR,Korea,2017,4380350.347
5358,KOR,Korea,2017,714662.073
5359,KOR,Korea,2017,0.084
5360,KOR,Korea,2017,64.687
5361,KOR,Korea,2017,100.0
5362,KOR,Korea,2017,100.0
5363,KOR,Korea,2018,3603904.0
5364,KOR,Korea,2018,40.754
5365,KOR,Korea,2018,2479084.857
5366,KOR,Korea,2018,59.246
5367,KOR,Korea,2018,100.0
5368,KOR,Korea,2018,0.19
5369,KOR,Korea,2018,6082988.857
5370,KOR,Korea,2018,0.131
5371,KOR,Korea,2018,0.32
5372,KOR,Korea,2018,100.0
5373,KOR,Korea,2018,787864.216
5374,KOR,Korea,2018,0.042
5375,KOR,Korea,2018,1691220.641
5376,KOR,Korea,2018,0.042
5377,KOR,Korea,2018,0.279
5378,KOR,Korea,2018,0.19
5379,KOR,Korea,2018,31.939
5380,KOR,Korea,2018,3603904.0
5381,KOR,Korea,2018,5295124.641
5382,KOR,Korea,2018,787864.216
5383,KOR,Korea,2018,0.089
5384,KOR,Korea,2018,68.061
5385,KOR,Korea,2018,100.0
5386,KOR,Korea,2018,100.0
5387,KOR,Korea,2019,3299490.0
5388,KOR,Korea,2019,46.101
5389,KOR,Korea,2019,2822092.848
5390,KOR,Korea,2019,53.899
5391,KOR,Korea,2019,100.0
5392,KOR,Korea,2019,0.171
5393,KOR,Korea,2019,6121582.848
5394,KOR,Korea,2019,0.147
5395,KOR,Korea,2019,0.318
5396,KOR,Korea,2019,100.0
5397,KOR,Korea,2019,909850.501
5398,KOR,Korea,2019,0.047
5399,KOR,Korea,2019,1912242.347
5400,KOR,Korea,2019,0.047
5401,KOR,Korea,2019,0.271
5402,KOR,Korea,2019,0.171
5403,KOR,Korea,2019,36.691
5404,KOR,Korea,2019,3299490.0
5405,KOR,Korea,2019,5211732.347
5406,KOR,Korea,2019,909850.501
5407,KOR,Korea,2019,0.099
5408,KOR,Korea,2019,63.309
5409,KOR,Korea,2019,100.0
5410,KOR,Korea,2019,100.0
5411,LTU,Lithuania,2000,32.737
5412,LTU,Lithuania,2000,0.245
5413,LTU,Lithuania,2000,100.0
5414,LTU,Lithuania,2001,33.717
5415,LTU,Lithuania,2001,100.0
5416,LTU,Lithuania,2001,0.238
5417,LTU,Lithuania,2002,36.895
5418,LTU,Lithuania,2002,100.0
5419,LTU,Lithuania,2002,0.243
5420,LTU,Lithuania,2003,40.737
5421,LTU,Lithuania,2003,100.0
5422,LTU,Lithuania,2003,0.245
5423,LTU,Lithuania,2004,1.699
5424,LTU,Lithuania,2004,0.009
5425,LTU,Lithuania,2004,0.002
5426,LTU,Lithuania,2004,0.005
5427,LTU,Lithuania,2004,100.0
5428,LTU,Lithuania,2004,0.01
5429,LTU,Lithuania,2004,30.965
5430,LTU,Lithuania,2004,0.355
5431,LTU,Lithuania,2004,100.0
5432,LTU,Lithuania,2004,100.0
5433,LTU,Lithuania,2004,0.17
5434,LTU,Lithuania,2004,5.206
5435,LTU,Lithuania,2004,0.951
5436,LTU,Lithuania,2004,100.0
5437,LTU,Lithuania,2004,0.057
5438,LTU,Lithuania,2004,0.029
5439,LTU,Lithuania,2004,20.829
5440,LTU,Lithuania,2004,100.0
5441,LTU,Lithuania,2004,0.114
5442,LTU,Lithuania,2004,100.0
5443,LTU,Lithuania,2004,100.0
5444,LTU,Lithuania,2004,100.0
5445,LTU,Lithuania,2004,1.868
5446,LTU,Lithuania,2005,0.009
5447,LTU,Lithuania,2005,0.008
5448,LTU,Lithuania,2005,0.002
5449,LTU,Lithuania,2005,100.0
5450,LTU,Lithuania,2005,0.014
5451,LTU,Lithuania,2005,38.456
5452,LTU,Lithuania,2005,0.369
5453,LTU,Lithuania,2005,100.0
5454,LTU,Lithuania,2005,0.001
5455,LTU,Lithuania,2005,1.877
5456,LTU,Lithuania,2005,1.644
5457,LTU,Lithuania,2005,100.0
5458,LTU,Lithuania,2005,0.183
5459,LTU,Lithuania,2005,100.0
5460,LTU,Lithuania,2005,0.153
5461,LTU,Lithuania,2005,0.075
5462,LTU,Lithuania,2005,100.0
5463,LTU,Lithuania,2005,15.822
5464,LTU,Lithuania,2005,0.075
5465,LTU,Lithuania,2005,100.0
5466,LTU,Lithuania,2005,2.881
5467,LTU,Lithuania,2005,100.0
5468,LTU,Lithuania,2005,100.0
5469,LTU,Lithuania,2005,15.71
5470,LUX,Luxembourg,2000,100.0
5471,LUX,Luxembourg,2000,0.011
5472,LUX,Luxembourg,2000,0.798
5473,LUX,Luxembourg,2000,1.441
5474,LUX,Luxembourg,2000,183.395
5475,LUX,Luxembourg,2000,70.255
5476,LUX,Luxembourg,2000,2.547
5477,LUX,Luxembourg,2000,100.0
5478,LUX,Luxembourg,2000,100.0
5479,LUX,Luxembourg,2000,0.002
5480,LUX,Luxembourg,2000,282.918
5481,LUX,Luxembourg,2000,1.231
5482,LUX,Luxembourg,2000,0.306
5483,LUX,Luxembourg,2000,100.0
5484,LUX,Luxembourg,2000,0.572
5485,LUX,Luxembourg,2000,100.0
5486,LUX,Luxembourg,2000,0.017
5487,LUX,Luxembourg,2000,100.0
5488,LUX,Luxembourg,2000,0.006
5489,LUX,Luxembourg,2000,100.0
5490,LUX,Luxembourg,2001,100.0
5491,LUX,Luxembourg,2001,0.012
5492,LUX,Luxembourg,2001,146.762
5493,LUX,Luxembourg,2001,0.031
5494,LUX,Luxembourg,2001,0.426
5495,LUX,Luxembourg,2001,2.132
5496,LUX,Luxembourg,2001,101.813
5497,LUX,Luxembourg,2001,3.132
5498,LUX,Luxembourg,2001,7.361
5499,LUX,Luxembourg,2001,100.0
5500,LUX,Luxembourg,2001,100.0
5501,LUX,Luxembourg,2001,0.615
5502,LUX,Luxembourg,2001,0.013
5503,LUX,Luxembourg,2001,100.0
5504,LUX,Luxembourg,2001,2.961
5505,LUX,Luxembourg,2001,100.0
5506,LUX,Luxembourg,2001,0.333
5507,LUX,Luxembourg,2001,100.0
5508,LUX,Luxembourg,2001,0.001
5509,LUX,Luxembourg,2001,0.009
5510,LUX,Luxembourg,2001,100.0
5511,LUX,Luxembourg,2002,100.0
5512,LUX,Luxembourg,2002,0.028
5513,LUX,Luxembourg,2002,291.702
5514,LUX,Luxembourg,2002,0.013
5515,LUX,Luxembourg,2002,0.505
5516,LUX,Luxembourg,2002,2.291
5517,LUX,Luxembourg,2002,126.304
5518,LUX,Luxembourg,2002,121.537
5519,LUX,Luxembourg,2002,3.261
5520,LUX,Luxembourg,2002,100.0
5521,LUX,Luxembourg,2002,100.0
5522,LUX,Luxembourg,2002,1.166
5523,LUX,Luxembourg,2002,0.486
5524,LUX,Luxembourg,2002,100.0
5525,LUX,Luxembourg,2002,6.999
5526,LUX,Luxembourg,2002,100.0
5527,LUX,Luxembourg,2002,100.0
5528,LUX,Luxembourg,2002,0.001
5529,LUX,Luxembourg,2002,0.009
5530,LUX,Luxembourg,2002,100.0
5531,LUX,Luxembourg,2002,0.261
5532,LUX,Luxembourg,2003,100.0
5533,LUX,Luxembourg,2003,0.051
5534,LUX,Luxembourg,2003,154.258
5535,LUX,Luxembourg,2003,0.016
5536,LUX,Luxembourg,2003,0.246
5537,LUX,Luxembourg,2003,0.943
5538,LUX,Luxembourg,2003,64.595
5539,LUX,Luxembourg,2003,56.253
5540,LUX,Luxembourg,2003,4.19
5541,LUX,Luxembourg,2003,100.0
5542,LUX,Luxembourg,2003,100.0
5543,LUX,Luxembourg,2003,0.588
5544,LUX,Luxembourg,2003,0.214
5545,LUX,Luxembourg,2003,100.0
5546,LUX,Luxembourg,2003,13.507
5547,LUX,Luxembourg,2003,100.0
5548,LUX,Luxembourg,2003,0.311
5549,LUX,Luxembourg,2003,100.0
5550,LUX,Luxembourg,2003,0.001
5551,LUX,Luxembourg,2003,0.004
5552,LUX,Luxembourg,2003,100.0
5553,LUX,Luxembourg,2004,100.0
5554,LUX,Luxembourg,2004,0.114
5555,LUX,Luxembourg,2004,199.406
5556,LUX,Luxembourg,2004,0.215
5557,LUX,Luxembourg,2004,1.559
5558,LUX,Luxembourg,2004,100.0
5559,LUX,Luxembourg,2004,0.009
5560,LUX,Luxembourg,2004,88.883
5561,LUX,Luxembourg,2004,60.683
5562,LUX,Luxembourg,2004,2.44
5563,LUX,Luxembourg,2004,100.0
5564,LUX,Luxembourg,2004,0.707
5565,LUX,Luxembourg,2004,32.044
5566,LUX,Luxembourg,2004,100.0
5567,LUX,Luxembourg,2004,0.218
5568,LUX,Luxembourg,2004,0.001
5569,LUX,Luxembourg,2004,100.0
5570,LUX,Luxembourg,2004,0.315
5571,LUX,Luxembourg,2004,100.0
5572,LUX,Luxembourg,2004,0.006
5573,LUX,Luxembourg,2004,100.0
5574,LUX,Luxembourg,2005,100.0
5575,LUX,Luxembourg,2005,0.096
5576,LUX,Luxembourg,2005,247.664
5577,LUX,Luxembourg,2005,0.008
5578,LUX,Luxembourg,2005,0.256
5579,LUX,Luxembourg,2005,77.4
5580,LUX,Luxembourg,2005,121.239
5581,LUX,Luxembourg,2005,2.386
5582,LUX,Luxembourg,2005,100.0
5583,LUX,Luxembourg,2005,100.0
5584,LUX,Luxembourg,2005,1.957
5585,LUX,Luxembourg,2005,0.818
5586,LUX,Luxembourg,2005,0.4
5587,LUX,Luxembourg,2005,100.0
5588,LUX,Luxembourg,2005,29.163
5589,LUX,Luxembourg,2005,100.0
5590,LUX,Luxembourg,2005,100.0
5591,LUX,Luxembourg,2005,0.282
5592,LUX,Luxembourg,2005,0.006
5593,LUX,Luxembourg,2005,100.0
5594,LUX,Luxembourg,2005,0.001
5595,LUX,Luxembourg,2006,0.045
5596,LUX,Luxembourg,2006,359.766
5597,LUX,Luxembourg,2006,0.024
5598,LUX,Luxembourg,2006,0.562
5599,LUX,Luxembourg,2006,1.734
5600,LUX,Luxembourg,2006,192.11
5601,LUX,Luxembourg,2006,117.617
5602,LUX,Luxembourg,2006,8.317
5603,LUX,Luxembourg,2006,100.0
5604,LUX,Luxembourg,2006,100.0
5605,LUX,Luxembourg,2006,100.0
5606,LUX,Luxembourg,2006,1.053
5607,LUX,Luxembourg,2006,0.344
5608,LUX,Luxembourg,2006,100.0
5609,LUX,Luxembourg,2006,15.268
5610,LUX,Luxembourg,2006,100.0
5611,LUX,Luxembourg,2006,100.0
5612,LUX,Luxembourg,2006,0.265
5613,LUX,Luxembourg,2006,0.001
5614,LUX,Luxembourg,2006,0.005
5615,LUX,Luxembourg,2006,100.0
5616,LUX,Luxembourg,2007,100.0
5617,LUX,Luxembourg,2007,0.033
5618,LUX,Luxembourg,2007,200.579
5619,LUX,Luxembourg,2007,0.012
5620,LUX,Luxembourg,2007,0.323
5621,LUX,Luxembourg,2007,4.702
5622,LUX,Luxembourg,2007,121.61
5623,LUX,Luxembourg,2007,57.321
5624,LUX,Luxembourg,2007,4.386
5625,LUX,Luxembourg,2007,100.0
5626,LUX,Luxembourg,2007,100.0
5627,LUX,Luxembourg,2007,0.533
5628,LUX,Luxembourg,2007,0.152
5629,LUX,Luxembourg,2007,100.0
5630,LUX,Luxembourg,2007,12.536
5631,LUX,Luxembourg,2007,100.0
5632,LUX,Luxembourg,2007,0.024
5633,LUX,Luxembourg,2007,100.0
5634,LUX,Luxembourg,2007,0.012
5635,LUX,Luxembourg,2007,100.0
5636,LUX,Luxembourg,2008,249.744
5637,LUX,Luxembourg,2008,0.624
5638,LUX,Luxembourg,2008,100.0
5639,LUX,Luxembourg,2009,100.0
5640,LUX,Luxembourg,2009,0.07
5641,LUX,Luxembourg,2009,155.855
5642,LUX,Luxembourg,2009,0.007
5643,LUX,Luxembourg,2009,7.37
5644,LUX,Luxembourg,2009,76.066
5645,LUX,Luxembourg,2009,42.023
5646,LUX,Luxembourg,2009,2.906
5647,LUX,Luxembourg,2009,100.0
5648,LUX,Luxembourg,2009,0.195
5649,LUX,Luxembourg,2009,0.399
5650,LUX,Luxembourg,2009,0.108
5651,LUX,Luxembourg,2009,100.0
5652,LUX,Luxembourg,2009,100.0
5653,LUX,Luxembourg,2009,100.0
5654,LUX,Luxembourg,2009,0.019
5655,LUX,Luxembourg,2009,100.0
5656,LUX,Luxembourg,2009,27.49
5657,LUX,Luxembourg,2010,100.0
5658,LUX,Luxembourg,2010,0.038
5659,LUX,Luxembourg,2010,176.234
5660,LUX,Luxembourg,2010,0.007
5661,LUX,Luxembourg,2010,0.247
5662,LUX,Luxembourg,2010,10.816
5663,LUX,Luxembourg,2010,104.687
5664,LUX,Luxembourg,2010,41.703
5665,LUX,Luxembourg,2010,2.834
5666,LUX,Luxembourg,2010,100.0
5667,LUX,Luxembourg,2010,0.416
5668,LUX,Luxembourg,2010,0.098
5669,LUX,Luxembourg,2010,100.0
5670,LUX,Luxembourg,2010,16.192
5671,LUX,Luxembourg,2010,100.0
5672,LUX,Luxembourg,2010,100.0
5673,LUX,Luxembourg,2010,0.026
5674,LUX,Luxembourg,2010,100.0
5675,LVA,Latvia,2000,0.433
5676,LVA,Latvia,2000,29.717
5677,LVA,Latvia,2000,100.0
5678,LVA,Latvia,2001,0.293
5679,LVA,Latvia,2001,21.86
5680,LVA,Latvia,2001,100.0
5681,LVA,Latvia,2002,0.308
5682,LVA,Latvia,2002,25.893
5683,LVA,Latvia,2002,100.0
5684,LVA,Latvia,2003,0.347
5685,LVA,Latvia,2003,33.192
5686,LVA,Latvia,2003,100.0
5687,LVA,Latvia,2004,2.407
5688,LVA,Latvia,2004,100.0
5689,LVA,Latvia,2004,0.022
5690,LVA,Latvia,2005,100.0
5691,LVA,Latvia,2005,10.863
5692,LVA,Latvia,2005,100.0
5693,LVA,Latvia,2005,0.054
5694,LVA,Latvia,2005,0.08
5695,LVA,Latvia,2005,0.08
5696,LVA,Latvia,2005,10.917
5697,LVA,Latvia,2005,100.0
5698,LVA,Latvia,2006,0.195
5699,LVA,Latvia,2006,0.081
5700,LVA,Latvia,2006,100.0
5701,LVA,Latvia,2006,100.0
5702,LVA,Latvia,2006,13.98
5703,LVA,Latvia,2006,100.0
5704,LVA,Latvia,2006,59.916
5705,LVA,Latvia,2006,100.0
5706,LVA,Latvia,2006,100.0
5707,LVA,Latvia,2006,14.922
5708,LVA,Latvia,2006,0.004
5709,LVA,Latvia,2006,0.726
5710,LVA,Latvia,2006,0.554
5711,LVA,Latvia,2006,100.0
5712,LVA,Latvia,2006,5.535
5713,LVA,Latvia,2006,0.348
5714,LVA,Latvia,2006,95.272
5715,LVA,Latvia,2006,0.001
5716,LVA,Latvia,2006,100.0
5717,LVA,Latvia,2006,0.032
5718,LVA,Latvia,2006,0.087
5719,LVA,Latvia,2007,4.01
5720,LVA,Latvia,2007,0.785
5721,LVA,Latvia,2007,0.006
5722,LVA,Latvia,2007,100.0
5723,LVA,Latvia,2007,1.329
5724,LVA,Latvia,2007,100.0
5725,LVA,Latvia,2007,127.962
5726,LVA,Latvia,2007,100.0
5727,LVA,Latvia,2007,100.0
5728,LVA,Latvia,2007,27.339
5729,LVA,Latvia,2007,100.0
5730,LVA,Latvia,2007,0.018
5731,LVA,Latvia,2007,0.728
5732,LVA,Latvia,2007,100.0
5733,LVA,Latvia,2007,3.776
5734,LVA,Latvia,2007,0.564
5735,LVA,Latvia,2007,165.202
5736,LVA,Latvia,2007,0.003
5737,LVA,Latvia,2007,100.0
5738,LVA,Latvia,2007,0.017
5739,LVA,Latvia,2007,0.12
5740,LVA,Latvia,2008,1.189
5741,LVA,Latvia,2008,0.006
5742,LVA,Latvia,2008,100.0
5743,LVA,Latvia,2008,1.546
5744,LVA,Latvia,2008,100.0
5745,LVA,Latvia,2008,118.408
5746,LVA,Latvia,2008,100.0
5747,LVA,Latvia,2008,100.0
5748,LVA,Latvia,2008,22.331
5749,LVA,Latvia,2008,0.602
5750,LVA,Latvia,2008,100.0
5751,LVA,Latvia,2008,4.19
5752,LVA,Latvia,2008,0.483
5753,LVA,Latvia,2008,147.664
5754,LVA,Latvia,2008,0.005
5755,LVA,Latvia,2008,100.0
5756,LVA,Latvia,2008,0.017
5757,LVA,Latvia,2008,0.091
5758,LVA,Latvia,2009,0.003
5759,LVA,Latvia,2009,100.0
5760,LVA,Latvia,2009,0.526
5761,LVA,Latvia,2009,100.0
5762,LVA,Latvia,2009,100.646
5763,LVA,Latvia,2009,100.0
5764,LVA,Latvia,2009,100.0
5765,LVA,Latvia,2009,9.403
5766,LVA,Latvia,2009,1.465
5767,LVA,Latvia,2009,0.597
5768,LVA,Latvia,2009,100.0
5769,LVA,Latvia,2009,1.46
5770,LVA,Latvia,2009,0.53
5771,LVA,Latvia,2009,113.5
5772,LVA,Latvia,2009,0.008
5773,LVA,Latvia,2009,100.0
5774,LVA,Latvia,2009,0.008
5775,LVA,Latvia,2009,0.049
5776,LVA,Latvia,2010,1.741
5777,LVA,Latvia,2010,0.003
5778,LVA,Latvia,2010,100.0
5779,LVA,Latvia,2010,0.559
5780,LVA,Latvia,2010,100.0
5781,LVA,Latvia,2010,72.276
5782,LVA,Latvia,2010,100.0
5783,LVA,Latvia,2010,100.0
5784,LVA,Latvia,2010,9.566
5785,LVA,Latvia,2010,0.494
5786,LVA,Latvia,2010,100.0
5787,LVA,Latvia,2010,5.292
5788,LVA,Latvia,2010,0.4
5789,LVA,Latvia,2010,89.433
5790,LVA,Latvia,2010,0.01
5791,LVA,Latvia,2010,100.0
5792,LVA,Latvia,2010,0.029
5793,LVA,Latvia,2010,0.053
5794,LVA,Latvia,2011,1.862
5795,LVA,Latvia,2011,100.0
5796,LVA,Latvia,2011,0.011
5797,LVA,Latvia,2011,100.0
5798,LVA,Latvia,2011,90.502
5799,LVA,Latvia,2011,100.0
5800,LVA,Latvia,2011,100.0
5801,LVA,Latvia,2011,10.792
5802,LVA,Latvia,2011,0.545
5803,LVA,Latvia,2011,100.0
5804,LVA,Latvia,2011,4.525
5805,LVA,Latvia,2011,0.458
5806,LVA,Latvia,2011,107.693
5807,LVA,Latvia,2011,0.009
5808,LVA,Latvia,2011,100.0
5809,LVA,Latvia,2011,0.023
5810,LVA,Latvia,2011,0.055
5811,LVA,Latvia,2012,1.816
5812,LVA,Latvia,2012,100.0
5813,LVA,Latvia,2012,0.079
5814,LVA,Latvia,2012,100.0
5815,LVA,Latvia,2012,97.337
5816,LVA,Latvia,2012,100.0
5817,LVA,Latvia,2012,100.0
5818,LVA,Latvia,2012,9.445
5819,LVA,Latvia,2012,0.54
5820,LVA,Latvia,2012,100.0
5821,LVA,Latvia,2012,9.704
5822,LVA,Latvia,2012,0.444
5823,LVA,Latvia,2012,118.382
5824,LVA,Latvia,2012,0.008
5825,LVA,Latvia,2012,100.0
5826,LVA,Latvia,2012,0.044
5827,LVA,Latvia,2012,0.043
5828,LVA,Latvia,2017,0.001
5829,LVA,Latvia,2017,0.735
5830,LVA,Latvia,2017,10.156
5831,LVA,Latvia,2017,1.097
5832,LVA,Latvia,2017,2.204
5833,LVA,Latvia,2017,38.577
5834,LVA,Latvia,2017,0.008
5835,LVA,Latvia,2017,100.0
5836,LVA,Latvia,2017,0.001
5837,LVA,Latvia,2017,100.0
5838,LVA,Latvia,2017,39.706
5839,LVA,Latvia,2017,0.469
5840,LVA,Latvia,2017,100.0
5841,LVA,Latvia,2017,44.247
5842,LVA,Latvia,2017,0.071
5843,LVA,Latvia,2017,2.204
5844,LVA,Latvia,2017,57.864
5845,LVA,Latvia,2017,100.0
5846,LVA,Latvia,2017,25.603
5847,LVA,Latvia,2017,38.542
5848,LVA,Latvia,2017,1.575
5849,LVA,Latvia,2017,100.0
5850,LVA,Latvia,2017,0.001
5851,LVA,Latvia,2017,0.188
5852,LVA,Latvia,2017,98.903
5853,LVA,Latvia,2017,25.578
5854,LVA,Latvia,2017,0.082
5855,LVA,Latvia,2017,59.559
5856,LVA,Latvia,2017,0.095
5857,LVA,Latvia,2017,0.006
5858,LVA,Latvia,2017,6.402
5859,LVA,Latvia,2017,5.348
5860,LVA,Latvia,2017,0.387
5861,LVA,Latvia,2017,0.009
5862,LVA,Latvia,2017,46.066
5863,LVA,Latvia,2017,0.111
5864,LVA,Latvia,2017,0.144
5865,LVA,Latvia,2017,0.002
5866,LVA,Latvia,2017,100.0
5867,LVA,Latvia,2017,3.56
5868,LVA,Latvia,2017,100.0
5869,LVA,Latvia,2017,15.234
5870,LVA,Latvia,2017,100.0
5871,LVA,Latvia,2017,17.069
5872,LVA,Latvia,2017,0.038
5873,LVA,Latvia,2017,5.348
5874,LVA,Latvia,2017,0.288
5875,LVA,Latvia,2017,61.806
5876,LVA,Latvia,2017,0.314
5877,LVA,Latvia,2017,6.473
5878,LVA,Latvia,2017,0.063
5879,LVA,Latvia,2017,0.164
5880,LVA,Latvia,2017,82.516
5881,LVA,Latvia,2017,84.606
5882,LVA,Latvia,2017,51.18
5883,LVA,Latvia,2017,0.008
5884,LVA,Latvia,2017,100.0
5885,LVA,Latvia,2017,0.024
5886,LVA,Latvia,2017,0.024
5887,LVA,Latvia,2017,43.301
5888,LVA,Latvia,2017,0.02
5889,LVA,Latvia,2017,100.0
5890,LVA,Latvia,2017,2.33
5891,LVA,Latvia,2017,0.02
5892,LVA,Latvia,2017,0.16
5893,LVA,Latvia,2017,0.178
5894,LVA,Latvia,2017,17.484
5895,LVA,Latvia,2017,2.754
5896,LVA,Latvia,2017,0.001
5897,LVA,Latvia,2017,0.056
5898,LVA,Latvia,2017,38.975
5899,LVA,Latvia,2017,0.095
5900,LVA,Latvia,2018,0.001
5901,LVA,Latvia,2018,2.521
5902,LVA,Latvia,2018,0.456
5903,LVA,Latvia,2018,6.799
5904,LVA,Latvia,2018,13.216
5905,LVA,Latvia,2018,3.779
5906,LVA,Latvia,2018,0.005
5907,LVA,Latvia,2018,0.002
5908,LVA,Latvia,2018,2.279
5909,LVA,Latvia,2018,0.038
5910,LVA,Latvia,2018,2.771
5911,LVA,Latvia,2018,0.011
5912,LVA,Latvia,2018,62.942
5913,LVA,Latvia,2018,0.219
5914,LVA,Latvia,2018,0.01
5915,LVA,Latvia,2018,0.412
5916,LVA,Latvia,2018,100.0
5917,LVA,Latvia,2018,61.079
5918,LVA,Latvia,2018,0.424
5919,LVA,Latvia,2018,100.0
